time,t9,rho,R15_14,Y_h1,X_h1,Y_he4,X_he4,Y_c12,X_c12,Y_c13,X_c13,Y_n13,X_n13,Y_n14,X_n14,Y_n15,X_n15,Y_o14,X_o14,Y_o15,X_o15,Y_o16,X_o16,Y_o17,X_o17,Y_o18,X_o18,Y_f17,X_f17,Y_f18,X_f18,Y_ne18,X_ne18,Y_ne20,X_ne20
4.48362284e-04,1.99701315e-01,1.49328962e+04,3.73145091e-02,7.12928356e-01,7.12928356e-01,6.91394530e-02,2.76557812e-01,1.82338477e-04,2.18806172e-03,1.84980451e-06,2.40474586e-05,8.51900159e-06,1.10747021e-04,5.53570210e-05,7.74998294e-04,1.15654102e-14,1.73481152e-13,4.61509138e-08,6.46112793e-07,2.06734215e-06,3.10101322e-05,3.61868712e-04,5.78989939e-03,9.74785113e-08,1.65713469e-06,7.71042383e-21,1.38787629e-19,2.09161424e-07,3.55574421e-06,6.17820761e-11,1.11207737e-09,2.72775345e-12,4.90995622e-11,7.17611361e-05,1.43522272e-03
4.77747029e-04,1.99681755e-01,1.49285089e+04,3.97650498e-02,7.12927649e-01,7.12927649e-01,6.91394569e-02,2.76557828e-01,1.81795421e-04,2.18154505e-03,1.83279566e-06,2.38263436e-05,9.05593177e-06,1.17727113e-04,5.52446557e-05,7.73425179e-04,1.23188748e-14,1.84783123e-13,5.22768641e-08,7.31876097e-07,2.19888526e-06,3.29832789e-05,3.61855186e-04,5.78968298e-03,9.53074543e-08,1.62022672e-06,7.99115344e-21,1.43840762e-19,2.22737940e-07,3.78654498e-06,6.39624039e-11,1.15132327e-09,3.09321198e-12,5.56778156e-11,7.17611361e-05,1.43522272e-03
5.09057590e-04,1.99660916e-01,1.49238354e+04,4.23765779e-02,7.12926899e-01,7.12926899e-01,6.91394611e-02,2.76557844e-01,1.81219182e-04,2.17463019e-03,1.81486338e-06,2.35932239e-05,9.62524002e-06,1.25128120e-04,5.51252021e-05,7.71752830e-04,1.31209062e-14,1.96813593e-13,5.92070506e-08,8.28898709e-07,2.33852640e-06,3.50778960e-05,3.61840783e-04,5.78945253e-03,9.30500350e-08,1.58185060e-06,8.26735020e-21,1.48812304e-19,2.37186550e-07,4.03217136e-06,6.60983273e-11,1.18976989e-09,3.50735244e-12,6.31323438e-11,7.17611361e-05,1.43522272e-03
5.42420181e-04,1.99638713e-01,1.49188572e+04,4.51596327e-02,7.12926102e-01,7.12926102e-01,6.91394654e-02,2.76557862e-01,1.80607899e-04,2.16729479e-03,1.79597046e-06,2.33476160e-05,1.02286852e-05,1.32972908e-04,5.49982351e-05,7.69975291e-04,1.39745814e-14,2.09618720e-13,6.70452250e-08,9.38633150e-07,2.48672782e-06,3.73009173e-05,3.61825448e-04,5.78920716e-03,9.07065062e-08,1.54201061e-06,8.53693059e-21,1.53664751e-19,2.52562043e-07,4.29355473e-06,6.81726901e-11,1.22710842e-09,3.97660102e-12,7.15788184e-11,7.17611361e-05,1.43522272e-03
5.77969288e-04,1.99615058e-01,1.49135547e+04,4.81254293e-02,7.12925257e-01,7.12925257e-01,6.91394700e-02,2.76557880e-01,1.79959625e-04,2.15951550e-03,1.77607992e-06,2.30890389e-05,1.08680961e-05,1.41285249e-04,5.48633071e-05,7.68086299e-04,1.48831658e-14,2.23247487e-13,7.59081481e-08,1.06271407e-06,2.64397330e-06,3.96595995e-05,3.61809123e-04,5.78894596e-03,8.82776461e-08,1.50071998e-06,8.79763432e-21,1.58357418e-19,2.68922480e-07,4.57168217e-06,7.01669668e-11,1.26300540e-09,4.50822002e-12,8.11479603e-11,7.17611362e-05,1.43522272e-03
6.15848211e-04,1.99589856e-01,1.49079066e+04,5.12858973e-02,7.12924361e-01,7.12924361e-01,6.91394747e-02,2.76557899e-01,1.79272333e-04,2.15126799e-03,1.75515526e-06,2.28170183e-05,1.15453698e-05,1.50089807e-04,5.47199476e-05,7.66079266e-04,1.58501240e-14,2.37751860e-13,8.59271448e-08,1.20298003e-06,2.81076845e-06,4.21615267e-05,3.61791746e-04,5.78866794e-03,8.57648146e-08,1.45800185e-06,9.04703263e-21,1.62846587e-19,2.86329373e-07,4.86759935e-06,7.20613460e-11,1.29710423e-09,5.11041402e-12,9.19874524e-11,7.17611362e-05,1.43522272e-03
6.56209641e-04,1.99563005e-01,1.49018908e+04,5.46537223e-02,7.12923410e-01,7.12923410e-01,6.91394797e-02,2.76557919e-01,1.78543909e-04,2.14252690e-03,1.73316081e-06,2.25310905e-05,1.22624710e-05,1.59412123e-04,5.45676626e-05,7.63947277e-04,1.68791307e-14,2.53186960e-13,9.72498282e-08,1.36149760e-06,2.98764093e-06,4.48146139e-05,3.61773254e-04,5.78837206e-03,8.31700100e-08,1.41389017e-06,9.28254134e-21,1.67085744e-19,3.04847860e-07,5.18241362e-06,7.38348563e-11,1.32902741e-09,5.79244918e-12,1.04264085e-10,7.17611362e-05,1.43522272e-03
6.99216276e-04,1.99534399e-01,1.48954834e+04,5.82423865e-02,7.12922402e-01,7.12922402e-01,6.91394849e-02,2.76557940e-01,1.77772159e-04,2.13326590e-03,1.71006207e-06,2.22308069e-05,1.30214291e-05,1.69278578e-04,5.44059343e-05,7.61683080e-04,1.79740829e-14,2.69611243e-13,1.10042010e-07,1.54058814e-06,3.17514054e-06,4.76271082e-05,3.61753577e-04,5.78805723e-03,8.04959243e-08,1.36843071e-06,9.50143966e-21,1.71025914e-19,3.24546891e-07,5.51729715e-06,7.54655381e-11,1.35837969e-09,6.56478682e-12,1.18166163e-10,7.17611362e-05,1.43522272e-03
7.45041477e-04,1.99503922e-01,1.48886591e+04,6.20662121e-02,7.12921334e-01,7.12921334e-01,6.91394903e-02,2.76557961e-01,1.76954805e-04,2.12345766e-03,1.68582611e-06,2.19157395e-05,1.38243352e-05,1.79716358e-04,5.42342201e-05,7.59279081e-04,1.91391120e-14,2.87086680e-13,1.24489813e-07,1.74285738e-06,3.37383920e-06,5.06075880e-05,3.61732643e-04,5.78772228e-03,7.77459965e-08,1.32168194e-06,9.70089519e-21,1.74616113e-19,3.45499420e-07,5.87349013e-06,7.69306683e-11,1.38475203e-09,7.43923317e-12,1.33906197e-10,7.17611362e-05,1.43522272e-03
7.93869969e-04,1.99471453e-01,1.48813909e+04,6.61404032e-02,7.12920202e-01,7.12920202e-01,6.91394959e-02,2.76557984e-01,1.76089490e-04,2.11307388e-03,1.66042203e-06,2.15854864e-05,1.46733379e-05,1.90753393e-04,5.40519531e-05,7.56727343e-04,2.03785970e-14,3.05678955e-13,1.40801998e-07,1.97122797e-06,3.58433065e-06,5.37649598e-05,3.61710374e-04,5.78736598e-03,7.49244620e-08,1.27371585e-06,9.87799571e-21,1.77803923e-19,3.67782595e-07,6.25230411e-06,7.82070406e-11,1.40772673e-09,8.42910689e-12,1.51723924e-10,7.17611362e-05,1.43522272e-03
8.45898580e-04,1.99436862e-01,1.48736504e+04,7.04810889e-02,7.12919003e-01,7.12919003e-01,6.91395018e-02,2.76558007e-01,1.75173779e-04,2.10208535e-03,1.63382141e-06,2.12396784e-05,1.55706380e-05,2.02418293e-04,5.38585414e-05,7.54019579e-04,2.16971782e-14,3.25457673e-13,1.59212531e-07,2.22897543e-06,3.80723009e-06,5.71084514e-05,3.61686690e-04,5.78698704e-03,7.20363965e-08,1.22461874e-06,1.00297882e-20,1.80536187e-19,3.91477962e-07,6.65512536e-06,7.92713036e-11,1.42688346e-09,9.54942641e-12,1.71889675e-10,7.17611362e-05,1.43522272e-03
9.01337039e-04,1.99400010e-01,1.48654069e+04,7.51053646e-02,7.12917734e-01,7.12917734e-01,6.91395079e-02,2.76558032e-01,1.74205165e-04,2.09046198e-03,1.60599889e-06,2.08779856e-05,1.65184818e-05,2.14740264e-04,5.36533684e-05,7.51147158e-04,2.30997712e-14,3.46496568e-13,1.79983401e-07,2.51976761e-06,4.04317349e-06,6.06476024e-05,3.61661505e-04,5.78658408e-03,6.90877523e-08,1.17449179e-06,1.01533251e-20,1.82759851e-19,4.16671664e-07,7.08341830e-06,8.01003604e-11,1.44180649e-09,1.08171190e-11,1.94708143e-10,7.17611362e-05,1.43522272e-03
9.60408821e-04,1.99360751e-01,1.48566283e+04,8.00313323e-02,7.12916391e-01,7.12916391e-01,6.91395142e-02,2.76558057e-01,1.73181069e-04,2.07817282e-03,1.57693272e-06,2.05001253e-05,1.75191537e-05,2.27748998e-04,5.34357933e-05,7.48101107e-04,2.45915822e-14,3.68873733e-13,2.03407703e-07,2.84770784e-06,4.29281670e-06,6.43922504e-05,3.61634728e-04,5.78615565e-03,6.60853854e-08,1.12345155e-06,1.02457186e-20,1.84422935e-19,4.43454647e-07,7.53872900e-06,8.06718257e-11,1.45209286e-09,1.22512542e-11,2.20522575e-10,7.17611362e-05,1.43522272e-03
1.02335205e-03,1.99318928e-01,1.48472800e+04,8.52781371e-02,7.12914970e-01,7.12914970e-01,6.91395208e-02,2.76558083e-01,1.72098851e-04,2.06518622e-03,1.54660538e-06,2.01058699e-05,1.85749659e-05,2.41474556e-04,5.32051514e-05,7.44872119e-04,2.61781236e-14,3.92671854e-13,2.29813013e-07,3.21738218e-06,4.55683419e-06,6.83525129e-05,3.61606264e-04,5.78570023e-03,6.30370703e-08,1.07163020e-06,1.03042016e-20,1.85475629e-19,4.71922862e-07,8.02268865e-06,8.09645395e-11,1.45736171e-09,1.38733033e-11,2.49719460e-10,7.17611362e-05,1.43522272e-03
1.09042044e-03,1.99274373e-01,1.48373255e+04,9.08660004e-02,7.12913468e-01,7.12913468e-01,6.91395277e-02,2.76558111e-01,1.70955818e-04,2.05146981e-03,1.51500427e-06,1.96950555e-05,1.96882478e-05,2.55947221e-04,5.29607549e-05,7.41450568e-04,2.78652308e-14,4.17978462e-13,2.59565057e-07,3.63391080e-06,4.83591758e-06,7.25387638e-05,3.61576012e-04,5.78521619e-03,5.99515007e-08,1.01917551e-06,1.03261953e-20,1.85871516e-19,5.02177475e-07,8.53701708e-06,8.09591291e-11,1.45726432e-09,1.57074288e-11,2.82733718e-10,7.17611362e-05,1.43522272e-03
1.16188436e-03,1.99226908e-01,1.48267259e+04,9.68162466e-02,7.12911880e-01,7.12911880e-01,6.91395347e-02,2.76558139e-01,1.69749226e-04,2.03699071e-03,1.48212239e-06,1.92675910e-05,2.08613328e-05,2.71197326e-04,5.27018944e-05,7.37826522e-04,2.96590792e-14,4.44886188e-13,2.93071698e-07,4.10300377e-06,5.13077368e-06,7.69616052e-05,3.61543865e-04,5.78470185e-03,5.68382735e-08,9.66250650e-07,1.03093827e-20,1.85568888e-19,5.34325067e-07,9.08352615e-06,8.06386114e-11,1.45149500e-09,1.77808049e-11,3.20054488e-10,7.17611362e-05,1.43522272e-03
1.23803188e-03,1.99176346e-01,1.48154400e+04,1.03151321e-01,7.12910203e-01,7.12910203e-01,6.91395420e-02,2.76558168e-01,1.68476300e-04,2.02171561e-03,1.44795908e-06,1.88234680e-05,2.20965430e-05,2.87255059e-04,5.24278406e-05,7.33989769e-04,3.15662029e-14,4.73493044e-13,3.30787245e-07,4.63102142e-06,5.44212215e-06,8.16318322e-05,3.61509712e-04,5.78415540e-03,5.37078537e-08,9.13033513e-07,1.02517857e-20,1.84532142e-19,5.68477835e-07,9.66412320e-06,7.99890189e-11,1.43980234e-09,2.01239736e-11,3.62231525e-10,7.17611362e-05,1.43522272e-03
1.31916996e-03,1.99122484e-01,1.48034239e+04,1.09894800e-01,7.12908432e-01,7.12908432e-01,6.91395496e-02,2.76558198e-01,1.67134242e-04,2.00561090e-03,1.41252078e-06,1.83627702e-05,2.33961721e-05,3.04150237e-04,5.21378460e-05,7.29929844e-04,3.35935143e-14,5.03902715e-13,3.73217093e-07,5.22503930e-06,5.77069275e-06,8.65603912e-05,3.61473435e-04,5.78357496e-03,5.05715182e-08,8.59715809e-07,1.01518446e-20,1.82733202e-19,6.04753783e-07,1.02808143e-05,7.90000344e-11,1.42200062e-09,2.27712386e-11,4.09882295e-10,7.17611362e-05,1.43522272e-03
1.40562565e-03,1.99065108e-01,1.47906311e+04,1.17071382e-01,7.12906564e-01,7.12906564e-01,6.91395574e-02,2.76558230e-01,1.65720243e-04,1.98864291e-03,1.37582182e-06,1.78856837e-05,2.47624654e-05,3.21912051e-04,5.18311476e-05,7.25636067e-04,3.57483243e-14,5.36224864e-13,4.20922702e-07,5.89291782e-06,6.11722205e-06,9.17583308e-05,3.61434909e-04,5.78295855e-03,4.74412762e-08,8.06501696e-07,1.00084969e-20,1.80152944e-19,6.43276907e-07,1.09357074e-05,7.76656099e-11,1.39798098e-09,2.57610998e-11,4.63699797e-10,7.17611362e-05,1.43522272e-03
1.49774748e-03,1.99003990e-01,1.47770119e+04,1.24706866e-01,7.12904593e-01,7.12904593e-01,6.91395654e-02,2.76558262e-01,1.64231506e-04,1.97077808e-03,1.33788516e-06,1.73925071e-05,2.61975979e-05,3.40568773e-04,5.15069704e-05,7.21097586e-04,3.80383643e-14,5.70575465e-13,4.74526895e-07,6.64337653e-06,6.48244959e-06,9.72367438e-05,3.61394006e-04,5.78230409e-03,4.43297656e-08,7.53606015e-07,9.82125273e-21,1.76782549e-19,6.84177368e-07,1.16310153e-05,7.59845454e-11,1.36772182e-09,2.91367332e-11,5.24461198e-10,7.17611362e-05,1.43522272e-03
1.59590678e-03,1.98938887e-01,1.47625141e+04,1.32828106e-01,7.12902517e-01,7.12902517e-01,6.91395737e-02,2.76558295e-01,1.62665263e-04,1.95198315e-03,1.29874318e-06,1.68836613e-05,2.77036491e-05,3.60147438e-04,5.11645308e-05,7.16303431e-04,4.04718102e-14,6.07077152e-13,5.34719490e-07,7.48607286e-06,6.86711344e-06,1.03006702e-04,3.61350587e-04,5.78160940e-03,4.12501230e-08,7.01252091e-07,9.59026320e-21,1.72624738e-19,7.27591647e-07,1.23690580e-05,7.39609971e-11,1.33129795e-09,3.29465176e-11,5.93037316e-10,7.17611362e-05,1.43522272e-03
1.70049924e-03,1.98869541e-01,1.47470816e+04,1.41462935e-01,7.12900330e-01,7.12900330e-01,6.91395823e-02,2.76558329e-01,1.61018793e-04,1.93222552e-03,1.25843843e-06,1.63596996e-05,2.92825750e-05,3.80673475e-04,5.08030411e-05,7.11242575e-04,4.30573069e-14,6.45859604e-13,6.02263218e-07,8.43168505e-06,7.27194520e-06,1.09079178e-04,3.61304512e-04,5.78087219e-03,3.82158293e-08,6.49669097e-07,9.31637836e-21,1.67694810e-19,7.73662682e-07,1.31522656e-05,7.16048858e-11,1.28888794e-09,3.72446126e-11,6.70403026e-10,7.17611362e-05,1.43522272e-03
1.81194647e-03,1.98795676e-01,1.47306556e+04,1.50640063e-01,7.12898029e-01,7.12898029e-01,6.91395910e-02,2.76558364e-01,1.59289454e-04,1.91147344e-03,1.21702429e-06,1.58213158e-05,3.09361780e-05,4.02170314e-04,5.04217150e-05,7.05904010e-04,4.58039963e-14,6.87059945e-13,6.77999916e-07,9.49199882e-06,7.69766421e-06,1.15464963e-04,3.61255629e-04,5.78009006e-03,3.52405297e-08,5.99089004e-07,9.00119020e-21,1.62021424e-19,8.22539981e-07,1.39831797e-05,6.89321705e-11,1.24077907e-09,4.20915909e-11,7.57648635e-10,7.17611362e-05,1.43522272e-03
1.93069773e-03,1.98717001e-01,1.47131731e+04,1.60388920e-01,7.12895609e-01,7.12895609e-01,6.91396000e-02,2.76558400e-01,1.57474702e-04,1.88969642e-03,1.17456562e-06,1.52693531e-05,3.26660729e-05,4.24658948e-04,5.00197733e-05,7.00276827e-04,4.87215466e-14,7.30823199e-13,7.62856943e-07,1.06799972e-05,8.14497116e-06,1.22174567e-04,3.61203783e-04,5.77926052e-03,3.23378320e-08,5.49743144e-07,8.64705731e-21,1.55647032e-19,8.74379704e-07,1.48644550e-05,6.59649584e-11,1.18736925e-09,4.75551270e-11,8.55992285e-10,7.17611362e-05,1.43522272e-03
2.05723170e-03,1.98633204e-01,1.46945677e+04,1.70739463e-01,7.12893066e-01,7.12893066e-01,6.91396093e-02,2.76558437e-01,1.55572128e-04,1.86686554e-03,1.13113925e-06,1.47048103e-05,3.44736500e-05,4.48157451e-04,4.95964511e-05,6.94350315e-04,5.18201850e-14,7.77302775e-13,8.57853757e-07,1.20099526e-05,8.61454087e-06,1.29218113e-04,3.61148810e-04,5.77838096e-03,2.95210850e-08,5.01858445e-07,8.25710710e-21,1.48627928e-19,9.29344714e-07,1.57988601e-05,6.27314223e-11,1.12916560e-09,5.37107456e-11,9.66793421e-10,7.17611362e-05,1.43522272e-03
2.19205845e-03,1.98543954e-01,1.46747689e+04,1.81721915e-01,7.12890396e-01,7.12890396e-01,6.91396188e-02,2.76558475e-01,1.53579487e-04,1.84295385e-03,1.08683442e-06,1.41288475e-05,3.63600360e-05,4.72680468e-04,4.91510052e-05,6.88114072e-04,5.51107340e-14,8.26661010e-13,9.64108576e-07,1.34975201e-05,9.10701439e-06,1.36605216e-04,3.61090542e-04,5.77744867e-03,2.68031419e-08,4.55653412e-07,7.83521272e-21,1.41033829e-19,9.87604578e-07,1.67892778e-05,5.92655035e-11,1.06677906e-09,6.06426314e-11,1.09156737e-09,7.17611362e-05,1.43522272e-03
2.33572147e-03,1.98448898e-01,1.46537018e+04,1.93366432e-01,7.12887595e-01,7.12887595e-01,6.91396285e-02,2.76558514e-01,1.51494736e-04,1.81793683e-03,1.04175300e-06,1.35427890e-05,3.83260508e-05,4.98238660e-04,4.86827230e-05,6.81558122e-04,5.86046515e-14,8.79069773e-13,1.08284503e-06,1.51598304e-05,9.62299026e-06,1.44344854e-04,3.61028802e-04,5.77646083e-03,2.41961153e-08,4.11333960e-07,7.38594230e-21,1.32946961e-19,1.04933553e-06,1.78387040e-05,5.56063851e-11,1.00091493e-09,6.84445011e-11,1.23200102e-09,7.17611362e-05,1.43522272e-03
2.48879987e-03,1.98347663e-01,1.46312873e+04,2.05702688e-01,7.12884660e-01,7.12884660e-01,6.91396384e-02,2.76558554e-01,1.49316070e-04,1.79179284e-03,9.96009556e-07,1.29481242e-05,4.03721629e-05,5.24838117e-04,4.81909323e-05,6.74673053e-04,6.23140759e-14,9.34711139e-13,1.21539865e-06,1.70155811e-05,1.01630150e-05,1.52445225e-04,3.60963406e-04,5.77541450e-03,2.17111298e-08,3.69089207e-07,6.91447948e-21,1.24460631e-19,1.11472035e-06,1.89502460e-05,5.17977341e-11,9.32359214e-10,7.72205383e-11,1.38996969e-09,7.17611362e-05,1.43522272e-03
2.65191071e-03,1.98239851e-01,1.46074415e+04,2.18759364e-01,7.12881587e-01,7.12881587e-01,6.91396486e-02,2.76558594e-01,1.47041967e-04,1.76450360e-03,9.49731235e-07,1.23465061e-05,4.24984414e-05,5.52479738e-04,4.76750118e-05,6.67450166e-04,6.62518775e-14,9.93778162e-13,1.36322314e-06,1.90851239e-05,1.07275730e-05,1.60913595e-04,3.60894167e-04,5.77430667e-03,1.93580818e-08,3.29087391e-07,6.42651566e-21,1.15677282e-19,1.18394825e-06,2.01271202e-05,4.78867202e-11,8.61960964e-10,8.70863900e-11,1.56755502e-09,7.17611362e-05,1.43522272e-03
2.82571150e-03,1.98125036e-01,1.45820757e+04,2.32563521e-01,7.12878372e-01,7.12878372e-01,6.91396590e-02,2.76558636e-01,1.44671228e-04,1.73605474e-03,9.03057350e-07,1.17397455e-05,4.47045068e-05,5.81158588e-04,4.71344026e-05,6.59881636e-04,7.04317167e-14,1.05647575e-12,1.52789604e-06,2.13905446e-05,1.13170755e-05,1.69756132e-04,3.60820887e-04,5.77313419e-03,1.71454138e-08,2.91472035e-07,5.92811589e-21,1.06706086e-19,1.25721454e-06,2.13726472e-05,4.39228365e-11,7.90611057e-10,9.81702221e-11,1.76706400e-09,7.17611362e-05,1.43522272e-03
3.01090284e-03,1.98002771e-01,1.45550960e+04,2.47139850e-01,7.12875014e-01,7.12875014e-01,6.91396697e-02,2.76558679e-01,1.42203027e-04,1.70643633e-03,8.56138739e-07,1.11298036e-05,4.69894793e-05,6.10863231e-04,4.65686205e-05,6.51960687e-04,7.48681114e-14,1.12302167e-12,1.71112390e-06,2.39557346e-05,1.19318487e-05,1.78977731e-04,3.60743366e-04,5.77189386e-03,1.50799146e-08,2.56358549e-07,5.42556257e-21,9.76601263e-20,1.33472039e-06,2.26902466e-05,3.99565601e-11,7.19218083e-10,1.10613829e-10,1.99104891e-09,7.17611362e-05,1.43522272e-03
3.20823125e-03,1.97872575e-01,1.45264030e+04,2.62509776e-01,7.12871510e-01,7.12871510e-01,6.91396806e-02,2.76558722e-01,1.39636956e-04,1.67564347e-03,8.09136815e-07,1.05187786e-05,4.93519276e-05,6.41575058e-04,4.59772698e-05,6.43681778e-04,7.95765147e-14,1.19364772e-12,1.91474636e-06,2.68064490e-05,1.25721223e-05,1.88581835e-04,3.60661397e-04,5.77058236e-03,1.31665542e-08,2.23831422e-07,4.92518233e-21,8.86532819e-20,1.41667234e-06,2.40834297e-05,3.60379062e-11,6.48682312e-10,1.24573788e-10,2.24232818e-09,7.17611362e-05,1.43522272e-03
3.41849215e-03,1.97733941e-01,1.44958917e+04,2.78690412e-01,7.12867857e-01,7.12867857e-01,6.91396917e-02,2.76558767e-01,1.36973073e-04,1.64367688e-03,7.62222309e-07,9.90889002e-06,5.17898161e-05,6.73267610e-04,4.53600568e-05,6.35040795e-04,8.45734050e-14,1.26860107e-12,2.14073909e-06,2.99703473e-05,1.32380163e-05,1.98570244e-04,3.60574769e-04,5.76919630e-03,1.14083620e-08,1.93942154e-07,4.43316368e-21,7.97969462e-20,1.50328176e-06,2.55557899e-05,3.22149409e-11,5.79868935e-10,1.40222655e-10,2.52400780e-09,7.17611362e-05,1.43522272e-03
3.64253312e-03,1.97586327e-01,1.44634513e+04,2.95693351e-01,7.12864053e-01,7.12864053e-01,6.91397031e-02,2.76558812e-01,1.34211957e-04,1.61054348e-03,7.15573697e-07,9.30245807e-06,5.43004549e-05,7.05905914e-04,4.47168045e-05,6.26035263e-04,8.98763923e-14,1.34814588e-12,2.39121527e-06,3.34770138e-05,1.39295281e-05,2.08942922e-04,3.60483265e-04,5.76773225e-03,9.80635668e-09,1.66708064e-07,3.95537395e-21,7.11967310e-20,1.59476421e-06,2.71109915e-05,2.85323273e-11,5.13581891e-10,1.57750178e-10,2.83950321e-09,7.17611362e-05,1.43522272e-03
3.88125727e-03,1.97429161e-01,1.44289648e+04,3.13523284e-01,7.12860100e-01,7.12860100e-01,6.91397148e-02,2.76558859e-01,1.31354750e-04,1.57625700e-03,6.69375303e-07,8.70187894e-06,5.68804501e-05,7.39445851e-04,4.40474675e-05,6.16664545e-04,9.55043417e-14,1.43256513e-12,2.66842508e-06,3.73579511e-05,1.46465200e-05,2.19697799e-04,3.60386667e-04,5.76618667e-03,8.35953355e-09,1.42112070e-07,3.49718488e-21,6.29493279e-20,1.69133858e-06,2.87527559e-05,2.50299831e-11,4.50539696e-10,1.77364515e-10,3.19256126e-09,7.17611362e-05,1.43522272e-03
4.13562692e-03,1.97261832e-01,1.43923085e+04,3.32176458e-01,7.12855994e-01,7.12855994e-01,6.91397267e-02,2.76558907e-01,1.28403211e-04,1.54083853e-03,6.23815092e-07,8.10959620e-06,5.95256587e-05,7.73833563e-04,4.33521473e-05,6.06930062e-04,1.01477520e-13,1.52216280e-12,2.97475299e-06,4.16465418e-05,1.53887056e-05,2.30830583e-04,3.60284753e-04,5.76455605e-03,7.06491287e-09,1.20103519e-07,3.06331655e-21,5.51396979e-20,1.79322617e-06,3.04848448e-05,2.17419254e-11,3.91354658e-10,1.99293434e-10,3.58728181e-09,7.17611362e-05,1.43522272e-03
4.40666743e-03,1.97083693e-01,1.43533523e+04,3.51638980e-01,7.12851738e-01,7.12851738e-01,6.91397389e-02,2.76558956e-01,1.25359759e-04,1.50431711e-03,5.79082182e-07,7.52806836e-06,6.22311480e-05,8.09004924e-04,4.26311070e-05,5.96835498e-04,1.07817769e-13,1.61726654e-12,3.31271241e-06,4.63779737e-05,1.61556377e-05,2.42334565e-04,3.60177300e-04,5.76283679e-03,5.91764952e-09,1.00600042e-07,2.65770838e-21,4.78387508e-20,1.90064949e-06,3.23110413e-05,1.86953722e-11,3.36516699e-10,2.23785468e-10,4.02813843e-09,7.17611362e-05,1.43522272e-03
4.69547138e-03,1.96894056e-01,1.43119591e+04,3.71885001e-01,7.12847332e-01,7.12847332e-01,6.91397514e-02,2.76559006e-01,1.22227516e-04,1.46673020e-03,5.35364100e-07,6.95973331e-06,6.49911618e-05,8.44885104e-04,4.18847858e-05,5.86387001e-04,1.14548709e-13,1.71823064e-12,3.68493718e-06,5.15891205e-05,1.69466964e-05,2.54200445e-04,3.60064085e-04,5.76102536e-03,4.91120150e-09,8.34904255e-08,2.28342499e-21,4.11016498e-20,2.01383096e-06,3.42351263e-05,1.59101532e-11,2.86382757e-10,2.51110977e-10,4.51999759e-09,7.17611362e-05,1.43522272e-03
5.00320295e-03,1.96692191e-01,1.42679844e+04,3.92874818e-01,7.12842779e-01,7.12842779e-01,6.91397642e-02,2.76559057e-01,1.19010346e-04,1.42812415e-03,4.92843855e-07,6.40697012e-06,6.77990947e-05,8.81388231e-04,4.11138128e-05,5.75593380e-04,1.21695981e-13,1.82543972e-12,4.09416952e-06,5.73183733e-05,1.77610777e-05,2.66416166e-04,3.59944887e-04,5.75911819e-03,4.03755119e-09,6.86383703e-08,1.94260228e-21,3.49668411e-20,2.13299134e-06,3.62608528e-05,1.33984654e-11,2.41172377e-10,2.81563092e-10,5.06813566e-09,7.17611362e-05,1.43522272e-03
5.33110262e-03,1.96477324e-01,1.42212763e+04,4.14552970e-01,7.12838080e-01,7.12838080e-01,6.91397773e-02,2.76559109e-01,1.15712883e-04,1.38855460e-03,4.51696868e-07,5.87205928e-06,7.06474764e-05,9.18417194e-04,4.03190195e-05,5.64466273e-04,1.29287537e-13,1.93931305e-12,4.54324398e-06,6.36054158e-05,1.85977844e-05,2.78966767e-04,3.59819489e-04,5.75711182e-03,3.28747003e-09,5.58869906e-08,1.63643655e-21,2.94558579e-20,2.25834796e-06,3.83919154e-05,1.11649828e-11,2.00969690e-10,3.15458470e-10,5.67825247e-09,7.17611362e-05,1.43522272e-03
5.68049216e-03,1.96248633e-01,1.41716754e+04,4.36846419e-01,7.12833239e-01,7.12833239e-01,6.91397906e-02,2.76559163e-01,1.12340559e-04,1.34808671e-03,4.12087867e-07,5.35714227e-06,7.35279696e-05,9.55863604e-04,3.95014502e-05,5.53020303e-04,1.37353976e-13,2.06030964e-12,5.03506695e-06,7.04909373e-05,1.94556179e-05,2.91834269e-04,3.59687678e-04,5.75500284e-03,2.65081467e-09,4.50638495e-08,1.36521659e-21,2.45738986e-20,2.39011270e-06,4.06319159e-05,9.20730587e-12,1.65731506e-10,3.53137819e-10,6.35648074e-09,7.17611362e-05,1.43522272e-03
6.05277998e-03,1.96005248e-01,1.41190140e+04,4.59662928e-01,7.12828262e-01,7.12828262e-01,6.91398043e-02,2.76559217e-01,1.08899615e-04,1.30679538e-03,3.74167831e-07,4.86418181e-06,7.64313799e-05,9.93607939e-04,3.86623712e-05,5.41273197e-04,1.45928957e-13,2.18893435e-12,5.57259132e-06,7.80162784e-05,2.03331722e-05,3.04997584e-04,3.59549249e-04,5.75278798e-03,2.11684061e-09,3.59862903e-08,1.12839561e-21,2.03111209e-20,2.52848967e-06,4.29843244e-05,7.51671181e-12,1.35300813e-10,3.94966100e-10,7.10938979e-09,7.17611362e-05,1.43522272e-03
